video_url,video_title,author,comment
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@vipulvashishtha4971,fully entertainer....hit the nostalgia of college days...
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@nitinkapoor72791,0:57 bhai ek dil kitni baar jeetoge
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@PurusharthAttrish,That “Sorry” by Gujral was devastating for Muskaan !!
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@satadrumajumder479,Whole stand up is epic
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@sachinparihar8582,Huge respect to harsh bhai bassi bhai. And thank you for all the laughter
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@ManishShukla2304,A 16 min Harsh Gujral standup is what I needed as a semester break entertainment
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@SherozGaming54,"Future ∝  (Hard Work + Smart Work) ∝  (Interest + Intelligence) ∝ Brain
Tell This Everyone"
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@chiragdusad2015,Ye konsa semester break h bhai jo March me ho rha h
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@entertainvicky457,"They say ""Love your work""
Harsh is best example of that muhavra"
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@AdityaSharma-rg1zn,"""Front camera khola hai"" that was personal....."
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@linaadhikari07,"Aare yaar maza aagya kya hi comedy hai harshu mai yeh sochti hu tumko khud hashi nahi aaati stage per 
 yah control level aacha hai sayad"
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@vanshmaheshwari8094,"Love the fact how he maneouvered the story to complete a full cycle ""40 lo, abhi do
"""
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@muskansingh4024,What is the meaning of this?
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@jinwoo8061,@muskansingh4024  Arey Muskan xDDD
https://www.youtube.com/watch?v=havARbP7Fyk,B.Tech - Stand up Comedy By Harsh Gujral - YouTube,@muskansingh4024,@jinwoo8061  Matlab bata ke has lo bhai
